"argomento_normalizzato","lemma_normalizzato","occorrenze_lemma","chiave_semantica","varianti_nella_chiave_semantica","macrocategoria","occorrenze_macrocategoria","esito_revisione","blocco_principale","testo_originale","azione_editoriale","gruppo_editoriale","tipo_accorpamento","occorrenze_gruppo_editoriale","tipo_indicatore","natura","occorrenze_in_slide_distinte","area","codice_blocco","titolo_blocco","file","numero_slide","titolo_slide","stato_verifica_contenuto","data_verifica_contenuto","hash_verifica_contenuto","riferimento"
"perche aggiornarli","perche aggiornarli","1","aggiornarl perch","1","","0","voce specifica autonoma","","Perché aggiornarli","mantenere autonoma","lemma: perche aggiornarli","voce autonoma o già distinta","1","etichetta","contenuto","1","Hardware e Software","HS04","OS: concetti fondamentali","hs04-os-concetti.html","6","Il ponte tra OS e hardware","non verificata","","","hs04-os-concetti.html#slide-6"
"perche cambiarlo","perche cambiarlo","1","cambiarl perch","1","","0","voce specifica autonoma","","Perché cambiarlo","mantenere autonoma","lemma: perche cambiarlo","voce autonoma o già distinta","1","titolo_h3","contenuto","1","Smartphones","SM03","Android e iOS","sm03-android-ios.html","11","Il launcher si può cambiare","non verificata","","","sm03-android-ios.html#slide-11"
"perche collegare i fogli","perche collegare i fogli","1","colleg fogl perch","1","","0","voce specifica autonoma","","Perché collegare i fogli","mantenere autonoma","lemma: perche collegare i fogli","voce autonoma o già distinta","1","titolo_h2","contenuto","1","Suite Ufficio","SU03.17","Collegare fogli e file","su03-17-collegamenti-fogli.html","2","Perché collegare i fogli","non verificata","","","su03-17-collegamenti-fogli.html#slide-2"
"perche conta ancora","perche conta ancora","1","ancor cont perch","1","","0","voce specifica autonoma","","💡 Perché conta ancora","mantenere autonoma","lemma: perche conta ancora","voce autonoma o già distinta","1","etichetta","contenuto","1","Intelligenza Artificiale","IA01","Concetti generali","ia01-concetti-generali.html","12","Le tre leggi della robotica","non verificata","","","ia01-concetti-generali.html#slide-12"
"perche conviene","perche conviene","1","convien perch","1","","0","voce specifica autonoma","","💡 Perché conviene","mantenere autonoma","lemma: perche conviene","voce autonoma o già distinta","1","etichetta","contenuto","1","Suite Ufficio","SU02.01","Mettere tutto per iscritto","su02-01-documenti.html","4","Cosa deve contenere","non verificata","","","su02-01-documenti.html#slide-4"
"perche conviene davvero","perche conviene davvero","1","convien davver perch","1","","0","voce specifica autonoma","","Perché conviene davvero","mantenere autonoma","lemma: perche conviene davvero","voce autonoma o già distinta","1","titolo_h2","contenuto","1","Reti e Web","RW03.01","La tua identità online","rw03-01-identita.html","3","Perché conviene davvero","non verificata","","","rw03-01-identita.html#slide-3"
"perche dichiarare","perche dichiarare","1","dichiar perch","1","","0","voce specifica autonoma","","Perché dichiarare","mantenere autonoma","lemma: perche dichiarare","voce autonoma o già distinta","1","titolo_h3","contenuto","1","Suite Ufficio","SU03.14","VBA per Excel","su03-14-vba.html","5","Variabili e tipi","non verificata","","","su03-14-vba.html#slide-5"
"perche e difficile","perche e difficile","1","difficil perch","1","","0","voce specifica autonoma","","Perché è difficile","mantenere autonoma","lemma: perche e difficile","voce autonoma o già distinta","1","titolo_h3","contenuto","1","Sicurezza Digitale","SD03","Privacy, Anonimato e Pseudonimia","sd03-privacy.html","6","L' Anonimato Digitale","non verificata","","","sd03-privacy.html#slide-6"
"perche e gratis","perche e gratis","1","gratis perch","1","","0","voce specifica autonoma","","💡 Perché è gratis?","mantenere autonoma","lemma: perche e gratis","voce autonoma o già distinta","1","etichetta","contenuto","1","Suite Ufficio","SU01.04","Software Alternativi","su01-04-alternativi.html","6","DaVinci Resolve GRATIS","non verificata","","","su01-04-alternativi.html#slide-6"
"perche e importante","perche e importante","1","important perch","1","","0","voce specifica autonoma","","Perché è importante","mantenere autonoma","lemma: perche e importante","voce autonoma o già distinta","1","etichetta","contenuto","1","Reti e Web","RW02.03","Gestire e Archiviare Contenuti","rw02-03-contenuti.html","3","Cosa sono i contenuti digitali","non verificata","","","rw02-03-contenuti.html#slide-3"
"perche e impreciso","perche e impreciso","1","imprecis perch","1","","0","voce specifica autonoma","","Perché è impreciso","mantenere autonoma","lemma: perche e impreciso","voce autonoma o già distinta","1","etichetta","contenuto","1","Intelligenza Artificiale","IA03","LLM — Large Language Models","ia03-llm.html","10","""Impara"" il linguaggio umano","non verificata","","","ia03-llm.html#slide-10"
"perche e sbagliato","perche e sbagliato","1","perch sbagl","1","intelligenza artificiale","29","voce specifica di macrocategoria","IA01 · Concetti generali","Perché è sbagliato","rimandare al blocco principale","macrocategoria: intelligenza artificiale","macrocategoria","21","etichetta","contenuto","1","Intelligenza Artificiale","IA03","LLM — Large Language Models","ia03-llm.html","9","L'LLM comprende ?","non verificata","","","ia03-llm.html#slide-9"
"perche e una formulazione debole","perche e una formulazione debole","1","debol formulzion perch","1","","0","voce specifica autonoma","","Perché è una formulazione debole","mantenere autonoma","lemma: perche e una formulazione debole","voce autonoma o già distinta","1","etichetta","contenuto","1","Intelligenza Artificiale","IA03","LLM — Large Language Models","ia03-llm.html","11","NLP ""in modo naturale ""","non verificata","","","ia03-llm.html#slide-11"
"perche e utile","perche e utile","1","perch util","1","","0","voce specifica autonoma","","Perché è utile","mantenere autonoma","lemma: perche e utile","voce autonoma o già distinta","1","etichetta","contenuto","1","Reti e Web","RW02.02","La Firma Email","rw02-02-firma.html","6","Il ruolo professionale","non verificata","","","rw02-02-firma.html#slide-6"
"perche funzionano","perche funzionano","1","funzionan perch","1","reti e connettivita","72","voce specifica di macrocategoria","RW01.01 · Reti informatiche e Internet","💡 Perché funzionano","rimandare al blocco principale","macrocategoria: reti e connettivita","macrocategoria","67","etichetta","contenuto","1","Intelligenza Artificiale","IA01","Concetti generali","ia01-concetti-generali.html","7","Reti neurali","non verificata","","","ia01-concetti-generali.html#slide-7"
"perche gli aggiornamenti sono vitali","perche gli aggiornamenti sono vitali","1","aggiornament perch sono vital","1","aggiornamenti e manutenzione software","32","voce specifica di macrocategoria","HS04 · Concetti fondamentali degli OS","Perché gli aggiornamenti sono vitali","rimandare al blocco principale","macrocategoria: aggiornamenti e manutenzione software","macrocategoria","21","titolo_h2","contenuto","1","Sicurezza Digitale","SD01","Introduzione alla Sicurezza Digitale","sd01-introduzione.html","13","Perché gli aggiornamenti sono vitali","non verificata","","","sd01-introduzione.html#slide-13"
"perche gratis e complicato","perche gratis e complicato","1","complic gratis perch","1","","0","voce specifica autonoma","","Perché ""gratis"" è complicato","mantenere autonoma","lemma: perche gratis e complicato","voce autonoma o già distinta","1","titolo_h2","contenuto","1","Intelligenza Artificiale","IA05","Strumenti gratuiti online","ia05-strumenti-gratuiti.html","2","Perché ""gratis"" è complicato","non verificata","","","ia05-strumenti-gratuiti.html#slide-2"
"perche i token","perche i token","1","perch token","1","","0","voce specifica autonoma","","Perché i token?","mantenere autonoma","lemma: perche i token","voce autonoma o già distinta","1","etichetta","contenuto","1","Intelligenza Artificiale","IA03","LLM — Large Language Models","ia03-llm.html","14","Tokenizzazione","non verificata","","","ia03-llm.html#slide-14"
"perche il cavo oggi","perche il cavo oggi","1","cavo oggi perch","1","reti e connettivita","72","voce specifica di macrocategoria","RW01.01 · Reti informatiche e Internet","💡 Perché il cavo, oggi?","rimandare al blocco principale","macrocategoria: reti e connettivita","macrocategoria","67","etichetta","contenuto","1","Hardware e Software","HS01","Dentro il computer","hs01-componenti.html","20","Cavi per andare in rete","non verificata","","","hs01-componenti.html#slide-20"
"perche impararlo","perche impararlo","1","impararl perch","1","fogli di calcolo","24","voce specifica di macrocategoria","SU03.01 · Sistema di lavoro","Perché impararlo","rimandare al blocco principale","macrocategoria: fogli di calcolo","macrocategoria","21","titolo_h3","contenuto","1","Suite Ufficio","SU03.14","VBA per Excel","su03-14-vba.html","2","Introduzione a VBA","non verificata","","","su03-14-vba.html#slide-2"
"perche importa","perche importa","1","import perch","1","programmazione","79","voce specifica di macrocategoria","PR01.01 · Introduzione alla programmazione","💡 Perché importa","rimandare al blocco principale","macrocategoria: programmazione","macrocategoria","64","etichetta","contenuto","1","Hardware e Software","HS03","Sistemi Operativi","hs03-os.html","10","Chi possiede il codice del tuo OS","non verificata","","","hs03-os.html#slide-10"
"perche l'email e la chiave di tutto","perche l'email e la chiave di tutto","1","chiav email l perch tutt","1","posta elettronica","51","voce specifica di macrocategoria","RW02.01 · La posta elettronica","⚠️ Perché l'email è la chiave di tutto","rimandare al blocco principale","macrocategoria: posta elettronica","macrocategoria","40","etichetta","contenuto","1","Sicurezza Digitale","SD01","Introduzione alla Sicurezza Digitale","sd01-introduzione.html","7","Cosa succede se non ci proteggiamo?","non verificata","","","sd01-introduzione.html#slide-7"
"perche la fretta conta","perche la fretta conta","1","cont frett perch","1","aggiornamenti e manutenzione software","32","voce specifica di macrocategoria","HS04 · Concetti fondamentali degli OS","Perché la fretta conta","rimandare al blocco principale","macrocategoria: aggiornamenti e manutenzione software","macrocategoria","21","titolo_h3","contenuto","1","Smartphones","SM06","Sicurezza dello smartphone","sm06-sicurezza-smartphone.html","12","Aggiornamenti di sicurezza","non verificata","","","sm06-sicurezza-smartphone.html#slide-12"
"perche la privacy e importante","perche la privacy e importante","1","important perch privacy","1","privacy e protezione dati","33","voce specifica di macrocategoria","SD03 · Privacy, anonimato e pseudonimia","💡 Perché la privacy è importante","rimandare al blocco principale","macrocategoria: privacy e protezione dati","macrocategoria","26","etichetta","contenuto","1","Sicurezza Digitale","SD03","Privacy, Anonimato e Pseudonimia","sd03-privacy.html","2","Cos'è la Privacy Digitale?","non verificata","","","sd03-privacy.html#slide-2"
"perche le aziende lo usano","perche le aziende lo usano","1","aziend perch usan","1","","0","voce specifica autonoma","","Perché le aziende lo usano","mantenere autonoma","lemma: perche le aziende lo usano","voce autonoma o già distinta","1","titolo_h3","contenuto","1","Reti e Web","RW01.05","Navigare con Spirito Critico","rw01-05-affidabilita.html","25","Monitoraggio in ambito aziendale","non verificata","","","rw01-05-affidabilita.html#slide-25"
"perche promettono sicurezza","perche promettono sicurezza","1","perch prometton sicurezz","1","","0","voce specifica autonoma","","Perché promettono sicurezza","mantenere autonoma","lemma: perche promettono sicurezza","voce autonoma o già distinta","1","titolo_h3","contenuto","1","Intelligenza Artificiale","IA01","Concetti generali","ia01-concetti-generali.html","29","Auto autonome: il caso difficile","non verificata","","","ia01-concetti-generali.html#slide-29"
"perche proprio zero e uno","perche proprio zero e uno","1","perch propri zero","1","","0","voce specifica autonoma","","Perché proprio zero e uno?","mantenere autonoma","lemma: perche proprio zero e uno","voce autonoma o già distinta","1","titolo_h2","contenuto","1","Programmazione","PR01.02","Dati e codifica","pr01-02-dati-codifica.html","3","Perché proprio zero e uno?","non verificata","","","pr01-02-dati-codifica.html#slide-3"
"perche python -m pip","perche python -m pip","1","m perch pip python","1","","0","voce specifica autonoma","","Perché python -m pip?","mantenere autonoma","lemma: perche python -m pip","voce autonoma o già distinta","1","titolo_h3","contenuto","1","Programmazione","PR05.02","Python: strumenti e applicazioni","pr05-02-python-strumenti.html","14","Installare pacchetti con pip","non verificata","","","pr05-02-python-strumenti.html#slide-14"
"perche questo sito esiste","perche questo sito esiste","1","esist perch quest sito","1","","0","voce specifica autonoma","","perché questo sito esiste?","mantenere autonoma","lemma: perche questo sito esiste","voce autonoma o già distinta","1","grassetto","contenuto","1","Reti e Web","RW01.05","Navigare con Spirito Critico","rw01-05-affidabilita.html","8","Lo scopo dei siti web","non verificata","","","rw01-05-affidabilita.html#slide-8"
